series_id        ,Index type,Seasonal adjustment status,Periodicity,Area code,Item code
CUUSS11ASANL11   ,CU,U,S,S11A,SANL11   
CUUSS11ASAR      ,CU,U,S,S11A,SAR      
CUUSS11ASAS      ,CU,U,S,S11A,SAS      
CUUSS11ASASL2RS  ,CU,U,S,S11A,SASL2RS  
CUUSS11ASASL5    ,CU,U,S,S11A,SASL5    
CUUSS11ASAT      ,CU,U,S,S11A,SAT      
CUUSS11ASAT1     ,CU,U,S,S11A,SAT1     
CUUSS11ASATCLTB  ,CU,U,S,S11A,SATCLTB  
CUUSS11ASEEB     ,CU,U,S,S11A,SEEB     
CUUSS11ASEFJ     ,CU,U,S,S11A,SEFJ     
CUUSS11ASEFV     ,CU,U,S,S11A,SEFV     
CUUSS11ASEHA     ,CU,U,S,S11A,SEHA     
CUUSS11ASEHC     ,CU,U,S,S11A,SEHC     
CUUSS11ASEHC01   ,CU,U,S,S11A,SEHC01   
CUUSS11ASEHF     ,CU,U,S,S11A,SEHF     
CUUSS11ASEHF01   ,CU,U,S,S11A,SEHF01   
CUUSS11ASEHF02   ,CU,U,S,S11A,SEHF02   
CUUSS11ASETA     ,CU,U,S,S11A,SETA     
CUUSS11ASETA01   ,CU,U,S,S11A,SETA01   
CUUSS11ASETA02   ,CU,U,S,S11A,SETA02   
CUUSS11ASETB     ,CU,U,S,S11A,SETB     
CUUSS11ASETB01   ,CU,U,S,S11A,SETB01   
CUUSS11ASS47014  ,CU,U,S,S11A,SS47014  
CUUSS11ASS47015  ,CU,U,S,S11A,SS47015  
CUUSS11ASS47016  ,CU,U,S,S11A,SS47016  
CUUSS12AAA0      ,CU,U,S,S12A,AA0      
CUUSS12ASA0      ,CU,U,S,S12A,SA0      
CUUSS12ASA0E     ,CU,U,S,S12A,SA0E     
CUUSS12ASA0L1E   ,CU,U,S,S12A,SA0L1E   
CUUSS12ASA0L2    ,CU,U,S,S12A,SA0L2    
CUUSS12ASA0L5    ,CU,U,S,S12A,SA0L5    
CUUSS12ASA0LE    ,CU,U,S,S12A,SA0LE    
CUUSS12ASAA      ,CU,U,S,S12A,SAA      
CUUSS12ASAC      ,CU,U,S,S12A,SAC      
CUUSS12ASACL1    ,CU,U,S,S12A,SACL1    
CUUSS12ASACL11   ,CU,U,S,S12A,SACL11   
CUUSS12ASAD      ,CU,U,S,S12A,SAD      
CUUSS12ASAE      ,CU,U,S,S12A,SAE      
CUUSS12ASAEC     ,CU,U,S,S12A,SAEC     
CUUSS12ASAES     ,CU,U,S,S12A,SAES     
CUUSS12ASAF      ,CU,U,S,S12A,SAF      
CUUSS12ASAF1     ,CU,U,S,S12A,SAF1     
CUUSS12ASAF11    ,CU,U,S,S12A,SAF11    
CUUSS12ASAF111   ,CU,U,S,S12A,SAF111   
CUUSS12ASAF112   ,CU,U,S,S12A,SAF112   
CUUSS12ASAF113   ,CU,U,S,S12A,SAF113   
CUUSS12ASAF114   ,CU,U,S,S12A,SAF114   
CUUSS12ASAF115   ,CU,U,S,S12A,SAF115   
CUUSS12ASAF116   ,CU,U,S,S12A,SAF116   
CUUSS12ASAG      ,CU,U,S,S12A,SAG      
CUUSS12ASAGC     ,CU,U,S,S12A,SAGC     
CUUSS12ASAGS     ,CU,U,S,S12A,SAGS     
CUUSS12ASAH      ,CU,U,S,S12A,SAH      
CUUSS12ASAH1     ,CU,U,S,S12A,SAH1     
CUUSS12ASAH2     ,CU,U,S,S12A,SAH2     
CUUSS12ASAH21    ,CU,U,S,S12A,SAH21    
CUUSS12ASAH3     ,CU,U,S,S12A,SAH3     
CUUSS12ASAH31    ,CU,U,S,S12A,SAH31    
CUUSS12ASAM      ,CU,U,S,S12A,SAM      
CUUSS12ASAN      ,CU,U,S,S12A,SAN      
CUUSS12ASANL1    ,CU,U,S,S12A,SANL1    
CUUSS12ASANL11   ,CU,U,S,S12A,SANL11   
CUUSS12ASAR      ,CU,U,S,S12A,SAR      
CUUSS12ASAS      ,CU,U,S,S12A,SAS      
CUUSS12ASASL2RS  ,CU,U,S,S12A,SASL2RS  
CUUSS12ASASL5    ,CU,U,S,S12A,SASL5    
CUUSS12ASAT      ,CU,U,S,S12A,SAT      
CUUSS12ASAT1     ,CU,U,S,S12A,SAT1     
CUUSS12ASATCLTB  ,CU,U,S,S12A,SATCLTB  
CUUSS12ASEEB     ,CU,U,S,S12A,SEEB     
CUUSS12ASEFJ     ,CU,U,S,S12A,SEFJ     
CUUSS12ASEFV     ,CU,U,S,S12A,SEFV     
CUUSS12ASEHA     ,CU,U,S,S12A,SEHA     
CUUSS12ASEHC     ,CU,U,S,S12A,SEHC     
CUUSS12ASEHC01   ,CU,U,S,S12A,SEHC01   
CUUSS12ASEHF     ,CU,U,S,S12A,SEHF     
CUUSS12ASEHF01   ,CU,U,S,S12A,SEHF01   
CUUSS12ASEHF02   ,CU,U,S,S12A,SEHF02   
CUUSS12ASETA     ,CU,U,S,S12A,SETA     
CUUSS12ASETA01   ,CU,U,S,S12A,SETA01   
CUUSS12ASETA02   ,CU,U,S,S12A,SETA02   
CUUSS12ASETB     ,CU,U,S,S12A,SETB     
CUUSS12ASETB01   ,CU,U,S,S12A,SETB01   
CUUSS12ASETE     ,CU,U,S,S12A,SETE     
CUUSS12ASS47014  ,CU,U,S,S12A,SS47014  
CUUSS12ASS47015  ,CU,U,S,S12A,SS47015  
CUUSS12ASS47016  ,CU,U,S,S12A,SS47016  
CUUSS12BAA0      ,CU,U,S,S12B,AA0      
CUUSS12BSA0      ,CU,U,S,S12B,SA0      
CUUSS12BSA0E     ,CU,U,S,S12B,SA0E     
CUUSS12BSA0L1E   ,CU,U,S,S12B,SA0L1E   
CUUSS12BSA0L2    ,CU,U,S,S12B,SA0L2    
CUUSS12BSA0L5    ,CU,U,S,S12B,SA0L5    
CUUSS12BSA0LE    ,CU,U,S,S12B,SA0LE    
CUUSS12BSAA      ,CU,U,S,S12B,SAA      
CUUSS12BSAC      ,CU,U,S,S12B,SAC      
CUUSS12BSACL1    ,CU,U,S,S12B,SACL1    
CUUSS12BSACL11   ,CU,U,S,S12B,SACL11   
CUUSS12BSAD      ,CU,U,S,S12B,SAD      
CUUSS12BSAE      ,CU,U,S,S12B,SAE      
CUUSS12BSAEC     ,CU,U,S,S12B,SAEC     
CUUSS12BSAES     ,CU,U,S,S12B,SAES     
CUUSS12BSAF      ,CU,U,S,S12B,SAF      
CUUSS12BSAF1     ,CU,U,S,S12B,SAF1     
CUUSS12BSAF11    ,CU,U,S,S12B,SAF11    
CUUSS12BSAF111   ,CU,U,S,S12B,SAF111   
CUUSS12BSAF112   ,CU,U,S,S12B,SAF112   
CUUSS12BSAF113   ,CU,U,S,S12B,SAF113   
CUUSS12BSAF114   ,CU,U,S,S12B,SAF114   
CUUSS12BSAF115   ,CU,U,S,S12B,SAF115   
CUUSS12BSAF116   ,CU,U,S,S12B,SAF116   
CUUSS12BSAG      ,CU,U,S,S12B,SAG      
CUUSS12BSAGC     ,CU,U,S,S12B,SAGC     
CUUSS12BSAGS     ,CU,U,S,S12B,SAGS     
CUUSS12BSAH      ,CU,U,S,S12B,SAH      
CUUSS12BSAH1     ,CU,U,S,S12B,SAH1     
CUUSS12BSAH2     ,CU,U,S,S12B,SAH2     
CUUSS12BSAH21    ,CU,U,S,S12B,SAH21    
CUUSS12BSAH3     ,CU,U,S,S12B,SAH3     
CUUSS12BSAH31    ,CU,U,S,S12B,SAH31    
CUUSS12BSAM      ,CU,U,S,S12B,SAM      
CUUSS12BSAN      ,CU,U,S,S12B,SAN      
CUUSS12BSANL1    ,CU,U,S,S12B,SANL1    
CUUSS12BSANL11   ,CU,U,S,S12B,SANL11   
CUUSS12BSAR      ,CU,U,S,S12B,SAR      
CUUSS12BSAS      ,CU,U,S,S12B,SAS      
CUUSS12BSASL2RS  ,CU,U,S,S12B,SASL2RS  
CUUSS12BSASL5    ,CU,U,S,S12B,SASL5    
CUUSS12BSAT      ,CU,U,S,S12B,SAT      
CUUSS12BSAT1     ,CU,U,S,S12B,SAT1     
CUUSS12BSATCLTB  ,CU,U,S,S12B,SATCLTB  
CUUSS12BSEEB     ,CU,U,S,S12B,SEEB     
CUUSS12BSEFJ     ,CU,U,S,S12B,SEFJ     
CUUSS12BSEFV     ,CU,U,S,S12B,SEFV     
CUUSS12BSEHA     ,CU,U,S,S12B,SEHA     
CUUSS12BSEHC     ,CU,U,S,S12B,SEHC     
CUUSS12BSEHC01   ,CU,U,S,S12B,SEHC01   
CUUSS12BSEHF     ,CU,U,S,S12B,SEHF     
CUUSS12BSEHF01   ,CU,U,S,S12B,SEHF01   
CUUSS12BSEHF02   ,CU,U,S,S12B,SEHF02   
CUUSS12BSETA     ,CU,U,S,S12B,SETA     
CUUSS12BSETA01   ,CU,U,S,S12B,SETA01   
CUUSS12BSETA02   ,CU,U,S,S12B,SETA02   
CUUSS12BSETB     ,CU,U,S,S12B,SETB     
CUUSS12BSETB01   ,CU,U,S,S12B,SETB01   
CUUSS12BSETE     ,CU,U,S,S12B,SETE     
CUUSS12BSS47014  ,CU,U,S,S12B,SS47014  
CUUSS12BSS47015  ,CU,U,S,S12B,SS47015  
CUUSS12BSS47016  ,CU,U,S,S12B,SS47016  
CUUSS200AA0      ,CU,U,S,S200,AA0      
CUUSS200SA0      ,CU,U,S,S200,SA0      
CUUSS200SA0E     ,CU,U,S,S200,SA0E     
CUUSS200SA0L1E   ,CU,U,S,S200,SA0L1E   
CUUSS200SA0L2    ,CU,U,S,S200,SA0L2    
CUUSS200SA0L5    ,CU,U,S,S200,SA0L5    
CUUSS200SA0LE    ,CU,U,S,S200,SA0LE    
CUUSS200SAA      ,CU,U,S,S200,SAA      
CUUSS200SAC      ,CU,U,S,S200,SAC      
CUUSS200SACL1    ,CU,U,S,S200,SACL1    
CUUSS200SACL11   ,CU,U,S,S200,SACL11   
CUUSS200SAD      ,CU,U,S,S200,SAD      
CUUSS200SAE      ,CU,U,S,S200,SAE      
CUUSS200SAEC     ,CU,U,S,S200,SAEC     
CUUSS200SAES     ,CU,U,S,S200,SAES     
CUUSS200SAF      ,CU,U,S,S200,SAF      
CUUSS200SAF1     ,CU,U,S,S200,SAF1     
CUUSS200SAF11    ,CU,U,S,S200,SAF11    
CUUSS200SAF111   ,CU,U,S,S200,SAF111   
CUUSS200SAF112   ,CU,U,S,S200,SAF112   
CUUSS200SAF113   ,CU,U,S,S200,SAF113   
CUUSS200SAF114   ,CU,U,S,S200,SAF114   
CUUSS200SAF115   ,CU,U,S,S200,SAF115   
CUUSS200SAF116   ,CU,U,S,S200,SAF116   
CUUSS200SAG      ,CU,U,S,S200,SAG      
CUUSS200SAGC     ,CU,U,S,S200,SAGC     
CUUSS200SAGS     ,CU,U,S,S200,SAGS     
CUUSS200SAH      ,CU,U,S,S200,SAH      
CUUSS200SAH1     ,CU,U,S,S200,SAH1     
CUUSS200SAH2     ,CU,U,S,S200,SAH2     
CUUSS200SAH21    ,CU,U,S,S200,SAH21    
CUUSS200SAH3     ,CU,U,S,S200,SAH3     
CUUSS200SAH31    ,CU,U,S,S200,SAH31    
CUUSS200SAM      ,CU,U,S,S200,SAM      
CUUSS200SAN      ,CU,U,S,S200,SAN      
CUUSS200SANL1    ,CU,U,S,S200,SANL1    
CUUSS200SANL11   ,CU,U,S,S200,SANL11   
CUUSS200SAR      ,CU,U,S,S200,SAR      
CUUSS200SAS      ,CU,U,S,S200,SAS      
CUUSS200SASL2RS  ,CU,U,S,S200,SASL2RS  
CUUSS200SASL5    ,CU,U,S,S200,SASL5    
CUUSS200SAT      ,CU,U,S,S200,SAT      
CUUSS200SAT1     ,CU,U,S,S200,SAT1     
CUUSS200SATCLTB  ,CU,U,S,S200,SATCLTB  
CUUSS200SEEB     ,CU,U,S,S200,SEEB     
CUUSS200SEFJ     ,CU,U,S,S200,SEFJ     
CUUSS200SEFV     ,CU,U,S,S200,SEFV     
CUUSS200SEHA     ,CU,U,S,S200,SEHA     
CUUSS200SEHC     ,CU,U,S,S200,SEHC     
CUUSS200SEHC01   ,CU,U,S,S200,SEHC01   
CUUSS200SEHF     ,CU,U,S,S200,SEHF     
CUUSS200SEHF01   ,CU,U,S,S200,SEHF01   
CUUSS200SEHF02   ,CU,U,S,S200,SEHF02   
CUUSS200SETA     ,CU,U,S,S200,SETA     
CUUSS200SETA01   ,CU,U,S,S200,SETA01   
CUUSS200SETA02   ,CU,U,S,S200,SETA02   
CUUSS200SETB     ,CU,U,S,S200,SETB     
CUUSS200SETB01   ,CU,U,S,S200,SETB01   
CUUSS200SETE     ,CU,U,S,S200,SETE     
CUUSS200SS47014  ,CU,U,S,S200,SS47014  
CUUSS200SS47015  ,CU,U,S,S200,SS47015  
CUUSS200SS47016  ,CU,U,S,S200,SS47016  
CUUSS23AAA0      ,CU,U,S,S23A,AA0      
CUUSS23ASA0      ,CU,U,S,S23A,SA0      
CUUSS23ASA0E     ,CU,U,S,S23A,SA0E     
CUUSS23ASA0L1E   ,CU,U,S,S23A,SA0L1E   
CUUSS23ASA0L2    ,CU,U,S,S23A,SA0L2    
CUUSS23ASA0L5    ,CU,U,S,S23A,SA0L5    
CUUSS23ASA0LE    ,CU,U,S,S23A,SA0LE    
CUUSS23ASAA      ,CU,U,S,S23A,SAA      
CUUSS23ASAC      ,CU,U,S,S23A,SAC      
CUUSS23ASACL1    ,CU,U,S,S23A,SACL1    
CUUSS23ASACL11   ,CU,U,S,S23A,SACL11   
CUUSS23ASAD      ,CU,U,S,S23A,SAD      
CUUSS23ASAE      ,CU,U,S,S23A,SAE      
CUUSS23ASAEC     ,CU,U,S,S23A,SAEC     
CUUSS23ASAES     ,CU,U,S,S23A,SAES     
CUUSS23ASAF      ,CU,U,S,S23A,SAF      
CUUSS23ASAF1     ,CU,U,S,S23A,SAF1     
CUUSS23ASAF11    ,CU,U,S,S23A,SAF11    
CUUSS23ASAF111   ,CU,U,S,S23A,SAF111   
CUUSS23ASAF112   ,CU,U,S,S23A,SAF112   
CUUSS23ASAF113   ,CU,U,S,S23A,SAF113   
CUUSS23ASAF114   ,CU,U,S,S23A,SAF114   
CUUSS23ASAF115   ,CU,U,S,S23A,SAF115   
CUUSS23ASAF116   ,CU,U,S,S23A,SAF116   
CUUSS23ASAG      ,CU,U,S,S23A,SAG      
CUUSS23ASAGC     ,CU,U,S,S23A,SAGC     
CUUSS23ASAGS     ,CU,U,S,S23A,SAGS     
CUUSS23ASAH      ,CU,U,S,S23A,SAH      
CUUSS23ASAH1     ,CU,U,S,S23A,SAH1     
CUUSS23ASAH2     ,CU,U,S,S23A,SAH2     
CUUSS23ASAH21    ,CU,U,S,S23A,SAH21    
CUUSS23ASAH3     ,CU,U,S,S23A,SAH3     
CUUSS23ASAH31    ,CU,U,S,S23A,SAH31    
CUUSS23ASAM      ,CU,U,S,S23A,SAM      
CUUSS23ASAN      ,CU,U,S,S23A,SAN      
CUUSS23ASANL1    ,CU,U,S,S23A,SANL1    
CUUSS23ASANL11   ,CU,U,S,S23A,SANL11   
CUUSS23ASAR      ,CU,U,S,S23A,SAR      
CUUSS23ASAS      ,CU,U,S,S23A,SAS      
CUUSS23ASASL2RS  ,CU,U,S,S23A,SASL2RS  
CUUSS23ASASL5    ,CU,U,S,S23A,SASL5    
CUUSS23ASAT      ,CU,U,S,S23A,SAT      
CUUSS23ASAT1     ,CU,U,S,S23A,SAT1     
CUUSS23ASATCLTB  ,CU,U,S,S23A,SATCLTB  
CUUSS23ASEEB     ,CU,U,S,S23A,SEEB     
CUUSS23ASEFJ     ,CU,U,S,S23A,SEFJ     
CUUSS23ASEFV     ,CU,U,S,S23A,SEFV     
CUUSS23ASEHA     ,CU,U,S,S23A,SEHA     
CUUSS23ASEHC     ,CU,U,S,S23A,SEHC     
CUUSS23ASEHC01   ,CU,U,S,S23A,SEHC01   
CUUSS23ASEHF     ,CU,U,S,S23A,SEHF     
CUUSS23ASEHF01   ,CU,U,S,S23A,SEHF01   
CUUSS23ASEHF02   ,CU,U,S,S23A,SEHF02   
CUUSS23ASETA     ,CU,U,S,S23A,SETA     
CUUSS23ASETA01   ,CU,U,S,S23A,SETA01   
CUUSS23ASETA02   ,CU,U,S,S23A,SETA02   
CUUSS23ASETB     ,CU,U,S,S23A,SETB     
CUUSS23ASETB01   ,CU,U,S,S23A,SETB01   
CUUSS23ASETE     ,CU,U,S,S23A,SETE     
CUUSS23ASS47014  ,CU,U,S,S23A,SS47014  
CUUSS23ASS47015  ,CU,U,S,S23A,SS47015  
CUUSS23ASS47016  ,CU,U,S,S23A,SS47016  
CUUSS23BAA0      ,CU,U,S,S23B,AA0      
CUUSS23BSA0      ,CU,U,S,S23B,SA0      
CUUSS23BSA0E     ,CU,U,S,S23B,SA0E     
CUUSS23BSA0L1E   ,CU,U,S,S23B,SA0L1E   
CUUSS23BSA0L2    ,CU,U,S,S23B,SA0L2    
CUUSS23BSA0L5    ,CU,U,S,S23B,SA0L5    
CUUSS23BSA0LE    ,CU,U,S,S23B,SA0LE    
CUUSS23BSAA      ,CU,U,S,S23B,SAA      
CUUSS23BSAC      ,CU,U,S,S23B,SAC      
CUUSS23BSACL1    ,CU,U,S,S23B,SACL1    
CUUSS23BSACL11   ,CU,U,S,S23B,SACL11   
CUUSS23BSAD      ,CU,U,S,S23B,SAD      
CUUSS23BSAE      ,CU,U,S,S23B,SAE      
CUUSS23BSAEC     ,CU,U,S,S23B,SAEC     
CUUSS23BSAES     ,CU,U,S,S23B,SAES     
CUUSS23BSAF      ,CU,U,S,S23B,SAF      
CUUSS23BSAF1     ,CU,U,S,S23B,SAF1     
CUUSS23BSAF11    ,CU,U,S,S23B,SAF11    
CUUSS23BSAF111   ,CU,U,S,S23B,SAF111   
CUUSS23BSAF112   ,CU,U,S,S23B,SAF112   
CUUSS23BSAF113   ,CU,U,S,S23B,SAF113   
CUUSS23BSAF114   ,CU,U,S,S23B,SAF114   
CUUSS23BSAF115   ,CU,U,S,S23B,SAF115   
CUUSS23BSAF116   ,CU,U,S,S23B,SAF116   
CUUSS23BSAG      ,CU,U,S,S23B,SAG      
CUUSS23BSAGC     ,CU,U,S,S23B,SAGC     
CUUSS23BSAGS     ,CU,U,S,S23B,SAGS     
CUUSS23BSAH      ,CU,U,S,S23B,SAH      
CUUSS23BSAH1     ,CU,U,S,S23B,SAH1     
CUUSS23BSAH2     ,CU,U,S,S23B,SAH2     
CUUSS23BSAH21    ,CU,U,S,S23B,SAH21    
CUUSS23BSAH3     ,CU,U,S,S23B,SAH3     
CUUSS23BSAH31    ,CU,U,S,S23B,SAH31    
CUUSS23BSAM      ,CU,U,S,S23B,SAM      
CUUSS23BSAN      ,CU,U,S,S23B,SAN      
CUUSS23BSANL1    ,CU,U,S,S23B,SANL1    
CUUSS23BSANL11   ,CU,U,S,S23B,SANL11   
CUUSS23BSAR      ,CU,U,S,S23B,SAR      
CUUSS23BSAS      ,CU,U,S,S23B,SAS      
CUUSS23BSASL2RS  ,CU,U,S,S23B,SASL2RS  
CUUSS23BSASL5    ,CU,U,S,S23B,SASL5    
CUUSS23BSAT      ,CU,U,S,S23B,SAT      
CUUSS23BSAT1     ,CU,U,S,S23B,SAT1     
CUUSS23BSATCLTB  ,CU,U,S,S23B,SATCLTB  
CUUSS23BSEEB     ,CU,U,S,S23B,SEEB     
CUUSS23BSEFJ     ,CU,U,S,S23B,SEFJ     
CUUSS23BSEFV     ,CU,U,S,S23B,SEFV     
CUUSS23BSEHA     ,CU,U,S,S23B,SEHA     
CUUSS23BSEHC     ,CU,U,S,S23B,SEHC     
CUUSS23BSEHC01   ,CU,U,S,S23B,SEHC01   
CUUSS23BSEHF     ,CU,U,S,S23B,SEHF     
CUUSS23BSEHF01   ,CU,U,S,S23B,SEHF01   
CUUSS23BSEHF02   ,CU,U,S,S23B,SEHF02   
CUUSS23BSETA     ,CU,U,S,S23B,SETA     
CUUSS23BSETA01   ,CU,U,S,S23B,SETA01   
CUUSS23BSETA02   ,CU,U,S,S23B,SETA02   
CUUSS23BSETB     ,CU,U,S,S23B,SETB     
CUUSS23BSETB01   ,CU,U,S,S23B,SETB01   
CUUSS23BSETE     ,CU,U,S,S23B,SETE     
CUUSS23BSS47014  ,CU,U,S,S23B,SS47014  
CUUSS23BSS47015  ,CU,U,S,S23B,SS47015  
CUUSS23BSS47016  ,CU,U,S,S23B,SS47016  
CUUSS24AAA0      ,CU,U,S,S24A,AA0      
CUUSS24ASA0      ,CU,U,S,S24A,SA0      
CUUSS24ASA0E     ,CU,U,S,S24A,SA0E     
CUUSS24ASA0L1E   ,CU,U,S,S24A,SA0L1E   
CUUSS24ASA0L2    ,CU,U,S,S24A,SA0L2    
CUUSS24ASA0L5    ,CU,U,S,S24A,SA0L5    
CUUSS24ASA0LE    ,CU,U,S,S24A,SA0LE    
CUUSS24ASAA      ,CU,U,S,S24A,SAA      
CUUSS24ASAC      ,CU,U,S,S24A,SAC      
CUUSS24ASACL1    ,CU,U,S,S24A,SACL1    
CUUSS24ASACL11   ,CU,U,S,S24A,SACL11   
CUUSS24ASAD      ,CU,U,S,S24A,SAD      
CUUSS24ASAE      ,CU,U,S,S24A,SAE      
CUUSS24ASAEC     ,CU,U,S,S24A,SAEC     
CUUSS24ASAES     ,CU,U,S,S24A,SAES     
CUUSS24ASAF      ,CU,U,S,S24A,SAF      
CUUSS24ASAF1     ,CU,U,S,S24A,SAF1     
CUUSS24ASAF11    ,CU,U,S,S24A,SAF11    
CUUSS24ASAF111   ,CU,U,S,S24A,SAF111   
CUUSS24ASAF112   ,CU,U,S,S24A,SAF112   
CUUSS24ASAF113   ,CU,U,S,S24A,SAF113   
CUUSS24ASAF114   ,CU,U,S,S24A,SAF114   
CUUSS24ASAF115   ,CU,U,S,S24A,SAF115   
CUUSS24ASAF116   ,CU,U,S,S24A,SAF116   
CUUSS24ASAG      ,CU,U,S,S24A,SAG      
CUUSS24ASAGC     ,CU,U,S,S24A,SAGC     
CUUSS24ASAGS     ,CU,U,S,S24A,SAGS     
CUUSS24ASAH      ,CU,U,S,S24A,SAH      
CUUSS24ASAH1     ,CU,U,S,S24A,SAH1     
CUUSS24ASAH2     ,CU,U,S,S24A,SAH2     
CUUSS24ASAH21    ,CU,U,S,S24A,SAH21    
CUUSS24ASAH3     ,CU,U,S,S24A,SAH3     
CUUSS24ASAH31    ,CU,U,S,S24A,SAH31    
CUUSS24ASAM      ,CU,U,S,S24A,SAM      
CUUSS24ASAN      ,CU,U,S,S24A,SAN      
CUUSS24ASANL1    ,CU,U,S,S24A,SANL1    
CUUSS24ASANL11   ,CU,U,S,S24A,SANL11   
CUUSS24ASAR      ,CU,U,S,S24A,SAR      
CUUSS24ASAS      ,CU,U,S,S24A,SAS      
CUUSS24ASASL2RS  ,CU,U,S,S24A,SASL2RS  
CUUSS24ASASL5    ,CU,U,S,S24A,SASL5    
CUUSS24ASAT      ,CU,U,S,S24A,SAT      
CUUSS24ASAT1     ,CU,U,S,S24A,SAT1     
CUUSS24ASATCLTB  ,CU,U,S,S24A,SATCLTB  
CUUSS24ASEEB     ,CU,U,S,S24A,SEEB     
CUUSS24ASEFJ     ,CU,U,S,S24A,SEFJ     
CUUSS24ASEFV     ,CU,U,S,S24A,SEFV     
CUUSS24ASEHA     ,CU,U,S,S24A,SEHA     
CUUSS24ASEHC     ,CU,U,S,S24A,SEHC     
CUUSS24ASEHC01   ,CU,U,S,S24A,SEHC01   
CUUSS24ASEHF     ,CU,U,S,S24A,SEHF     
CUUSS24ASEHF01   ,CU,U,S,S24A,SEHF01   
CUUSS24ASEHF02   ,CU,U,S,S24A,SEHF02   
CUUSS24ASETA     ,CU,U,S,S24A,SETA     
CUUSS24ASETA01   ,CU,U,S,S24A,SETA01   
CUUSS24ASETA02   ,CU,U,S,S24A,SETA02   
CUUSS24ASETB     ,CU,U,S,S24A,SETB     
CUUSS24ASETB01   ,CU,U,S,S24A,SETB01   
CUUSS24ASETE     ,CU,U,S,S24A,SETE     
CUUSS24ASS47014  ,CU,U,S,S24A,SS47014  
CUUSS24ASS47015  ,CU,U,S,S24A,SS47015  
CUUSS24ASS47016  ,CU,U,S,S24A,SS47016  
CUUSS24BAA0      ,CU,U,S,S24B,AA0      
CUUSS24BSA0      ,CU,U,S,S24B,SA0      
CUUSS24BSA0E     ,CU,U,S,S24B,SA0E     
CUUSS24BSA0L1E   ,CU,U,S,S24B,SA0L1E   
CUUSS24BSA0L2    ,CU,U,S,S24B,SA0L2    
CUUSS24BSA0L5    ,CU,U,S,S24B,SA0L5    
CUUSS24BSA0LE    ,CU,U,S,S24B,SA0LE    
CUUSS24BSAA      ,CU,U,S,S24B,SAA      
CUUSS24BSAC      ,CU,U,S,S24B,SAC      
CUUSS24BSACL1    ,CU,U,S,S24B,SACL1    
CUUSS24BSACL11   ,CU,U,S,S24B,SACL11   
CUUSS24BSAD      ,CU,U,S,S24B,SAD      
CUUSS24BSAE      ,CU,U,S,S24B,SAE      
CUUSS24BSAEC     ,CU,U,S,S24B,SAEC     
CUUSS24BSAES     ,CU,U,S,S24B,SAES     
CUUSS24BSAF      ,CU,U,S,S24B,SAF      
CUUSS24BSAF1     ,CU,U,S,S24B,SAF1     
CUUSS24BSAF11    ,CU,U,S,S24B,SAF11    
CUUSS24BSAF111   ,CU,U,S,S24B,SAF111   
CUUSS24BSAF112   ,CU,U,S,S24B,SAF112   
CUUSS24BSAF113   ,CU,U,S,S24B,SAF113   
CUUSS24BSAF114   ,CU,U,S,S24B,SAF114   
CUUSS24BSAF115   ,CU,U,S,S24B,SAF115   
CUUSS24BSAF116   ,CU,U,S,S24B,SAF116   
CUUSS24BSAG      ,CU,U,S,S24B,SAG      
CUUSS24BSAGC     ,CU,U,S,S24B,SAGC     
CUUSS24BSAGS     ,CU,U,S,S24B,SAGS     
CUUSS24BSAH      ,CU,U,S,S24B,SAH      
CUUSS24BSAH1     ,CU,U,S,S24B,SAH1     
CUUSS24BSAH2     ,CU,U,S,S24B,SAH2     
CUUSS24BSAH21    ,CU,U,S,S24B,SAH21    
CUUSS24BSAH3     ,CU,U,S,S24B,SAH3     
CUUSS24BSAH31    ,CU,U,S,S24B,SAH31    
CUUSS24BSAM      ,CU,U,S,S24B,SAM      
CUUSS24BSAN      ,CU,U,S,S24B,SAN      
CUUSS24BSANL1    ,CU,U,S,S24B,SANL1    
CUUSS24BSANL11   ,CU,U,S,S24B,SANL11   
CUUSS24BSAR      ,CU,U,S,S24B,SAR      
CUUSS24BSAS      ,CU,U,S,S24B,SAS      
CUUSS24BSASL2RS  ,CU,U,S,S24B,SASL2RS  
CUUSS24BSASL5    ,CU,U,S,S24B,SASL5    
CUUSS24BSAT      ,CU,U,S,S24B,SAT      
CUUSS24BSAT1     ,CU,U,S,S24B,SAT1     
CUUSS24BSATCLTB  ,CU,U,S,S24B,SATCLTB  
CUUSS24BSEEB     ,CU,U,S,S24B,SEEB     
CUUSS24BSEFJ     ,CU,U,S,S24B,SEFJ     
CUUSS24BSEFV     ,CU,U,S,S24B,SEFV     
CUUSS24BSEHA     ,CU,U,S,S24B,SEHA     
CUUSS24BSEHC     ,CU,U,S,S24B,SEHC     
CUUSS24BSEHC01   ,CU,U,S,S24B,SEHC01   
CUUSS24BSEHF     ,CU,U,S,S24B,SEHF     
CUUSS24BSEHF01   ,CU,U,S,S24B,SEHF01   
CUUSS24BSEHF02   ,CU,U,S,S24B,SEHF02   
CUUSS24BSETA     ,CU,U,S,S24B,SETA     
CUUSS24BSETA01   ,CU,U,S,S24B,SETA01   
CUUSS24BSETA02   ,CU,U,S,S24B,SETA02   
CUUSS24BSETB     ,CU,U,S,S24B,SETB     
CUUSS24BSETB01   ,CU,U,S,S24B,SETB01   
CUUSS24BSETE     ,CU,U,S,S24B,SETE     
